,Unnamed: 0,Sentence #,tok,pos,tag
119775,119775,,has,VBZ,O
119776,119776,,a,DT,O
119777,119777,,filter,NN,B-OBJ
119778,119778,,that,WDT,O
119779,119779,,must,MD,O
119780,119780,,be,VB,O
119781,119781,,manually,RB,O
119782,119782,,emptied,VBN,O
119783,119783,,and,CC,O
119784,119784,,does,VBZ,O
119785,119785,,not,RB,O
119786,119786,,include,VB,O
119787,119787,,a,DT,O
119788,119788,,built-in,JJ,O
119789,119789,,food,NN,O
119790,119790,,disposal,NN,O
119791,119791,,.,.,O
119792,119792,6320.0,The,DT,O
119793,119793,,greatest,JJS,O
119794,119794,,impact,NN,O
119795,119795,,of,IN,O
119796,119796,,the,DT,O
119797,119797,,tsunami,NN,O
119798,119798,,was,VBD,O
119799,119799,,generally,RB,O
119800,119800,,in,IN,O
119801,119801,,an,DT,O
119802,119802,,east-west,JJ,O
119803,119803,,direction,NN,O
119804,119804,,",",",",O
119805,119805,,so,IN,O
119806,119806,,the,DT,O
119807,119807,,havoc,NN,B-SUBJ
119808,119808,,caused,VBN,O
119809,119809,,by,IN,O
119810,119810,,the,DT,O
119811,119811,,tsunami,NN,B-OBJ
119812,119812,,along,IN,O
119813,119813,,the,DT,O
119814,119814,,southwestern,JJ,O
119815,119815,,shores,NNS,O
119816,119816,,of,IN,O
119817,119817,,Sri,NNP,O
119818,119818,,Lanka,NNP,O
119819,119819,,was,VBD,O
119820,119820,,not,RB,O
119821,119821,,as,RB,O
119822,119822,,severe,JJ,O
119823,119823,,as,IN,O
119824,119824,,along,IN,O
119825,119825,,the,DT,O
119826,119826,,eastern,JJ,O
119827,119827,,coast,NN,O
119828,119828,,.,.,O
119829,119829,6321.0,Operation,NNP,O
119830,119830,,Homefront,NNP,O
119831,119831,,and,CC,O
119832,119832,,partners,NNS,O
119833,119833,,delivered,VBD,O
119834,119834,,toys,NNS,B-SUBJ
119835,119835,,to,TO,O
119836,119836,,military,JJ,O
119837,119837,,children,NNS,B-OBJ
119838,119838,,.,.,O
119839,119839,6322.0,The,DT,O
119840,119840,,term,NN,O
119841,119841,,has,VBZ,O
119842,119842,,been,VBN,O
119843,119843,,used,VBN,O
119844,119844,,by,IN,O
119845,119845,,a,DT,O
119846,119846,,number,NN,O
119847,119847,,of,IN,O
119848,119848,,publications,NNS,B-SUBJ
119849,119849,,discussing,VBG,O
119850,119850,,the,DT,O
119851,119851,,phenomenon,NN,B-OBJ
119852,119852,,.,.,O
119853,119853,6323.0,Diane,NNP,O
119854,119854,,Daly,NNP,O
119855,119855,,",",",",O
119856,119856,,multi-talented,JJ,O
119857,119857,,photographer,NNS,B-SUBJ
119858,119858,,",",",",O
119859,119859,,creates,VBZ,O
119860,119860,,magic,JJ,O
119861,119861,,with,IN,O
119862,119862,,her,PRP$,O
119863,119863,,camera,NN,B-OBJ
119864,119864,,and,CC,O
119865,119865,,intuitive,JJ,O
119866,119866,,eye,NN,O
119867,119867,,.,.,O
119868,119868,6324.0,The,DT,O
119869,119869,,top,NN,O
119870,119870,,of,IN,O
119871,119871,,the,DT,O
119872,119872,,electroscope,NN,B-SUBJ
119873,119873,,consists,VBZ,O
119874,119874,,of,IN,O
119875,119875,,a,DT,O
119876,119876,,flat,JJ,O
119877,119877,,",",",",O
119878,119878,,smooth,JJ,O
119879,119879,,plate,NN,B-OBJ
119880,119880,,of,IN,O
119881,119881,,lacquered,JJ,O
119882,119882,,brass,NN,O
119883,119883,,on,IN,O
119884,119884,,which,WDT,O
119885,119885,,another,DT,O
119886,119886,,plate,NN,O
119887,119887,,of,IN,O
119888,119888,,brass,NN,O
119889,119889,,rests,VBZ,O
119890,119890,,",",",",O
119891,119891,,separated,JJ,O
119892,119892,,from,IN,O
119893,119893,,it,PRP,O
119894,119894,,by,IN,O
119895,119895,,three,CD,O
119896,119896,,minute,JJ,O
119897,119897,,fragments,NNS,O
119898,119898,,of,IN,O
119899,119899,,glass,NN,O
119900,119900,,or,CC,O
119901,119901,,shellac,NN,O
119902,119902,,",",",",O
119903,119903,,or,CC,O
119904,119904,,a,DT,O
119905,119905,,film,NN,O
119906,119906,,of,IN,O
119907,119907,,shellac,JJ,O
119908,119908,,varnish,NN,O
119909,119909,,.,.,O
119910,119910,6325.0,I,PRP,O
119911,119911,,have,VBP,O
119912,119912,,a,DT,O
119913,119913,,strawberry,JJ,B-SUBJ
119914,119914,,tea,NN,B-OBJ
119915,119915,,addiction,NN,O
119916,119916,,.,.,O
119917,119917,6326.0,The,DT,O
119918,119918,,blisters,NNS,B-SUBJ
119919,119919,,are,VBP,O
119920,119920,,caused,VBN,O
119921,119921,,by,IN,O
119922,119922,,moisture,NN,B-OBJ
119923,119923,,that,WDT,O
119924,119924,,was,VBD,O
119925,119925,,actually,RB,O
119926,119926,,trapped,VBN,O
119927,119927,,in,IN,O
119928,119928,,between,IN,O
119929,119929,,the,DT,O
119930,119930,,layers,NNS,O
119931,119931,,of,IN,O
119932,119932,,paint,NN,O
119933,119933,,.,.,O
119934,119934,6327.0,Orientation,NNP,O
119935,119935,,is,VBZ,O
119936,119936,,towards,IN,O
119937,119937,,the,DT,O
119938,119938,,future,NN,O
119939,119939,,",",",",O
119940,119940,,and,CC,O
119941,119941,,satisfaction,NN,B-SUBJ
119942,119942,,is,VBZ,O
119943,119943,,gained,VBN,O
119944,119944,,from,IN,O
119945,119945,,feelings,NNS,B-OBJ
119946,119946,,of,IN,O
119947,119947,,progress,NN,O
119948,119948,,.,.,O
119949,119949,6328.0,I,PRP,O
119950,119950,,grabbed,VBD,O
119951,119951,,the,DT,O
119952,119952,,handle,NN,B-SUBJ
119953,119953,,of,IN,O
119954,119954,,the,DT,O
119955,119955,,bucket,NN,B-OBJ
119956,119956,,and,CC,O
119957,119957,,even,RB,O
119958,119958,,this,DT,O
119959,119959,,small,JJ,O
119960,119960,,20,CD,O
119961,119961,,second,JJ,O
119962,119962,,interaction,NNS,O
119963,119963,,was,VBD,O
119964,119964,,enough,JJ,O
119965,119965,,to,TO,O
119966,119966,,make,VB,O
119967,119967,,me,PRP,O
119968,119968,,break,VB,O
119969,119969,,out,RP,O
119970,119970,,in,IN,O
119971,119971,,a,DT,O
119972,119972,,small,JJ,O
119973,119973,,rash,NN,O
119974,119974,,.,.,O
119975,119975,6329.0,The,DT,O
119976,119976,,book,NN,B-SUBJ
119977,119977,,contains,VBZ,O
119978,119978,,short,JJ,O
119979,119979,,tales,NNS,B-OBJ
119980,119980,,",",",",O
119981,119981,,it,PRP,O
119982,119982,,is,VBZ,O
119983,119983,,regarded,VBN,O
119984,119984,,as,IN,O
119985,119985,,the,DT,O
119986,119986,,first,JJ,O
119987,119987,,book,NN,O
119988,119988,,of,IN,O
119989,119989,,juvenile,JJ,O
119990,119990,,literature,NN,O
119991,119991,,.,.,O
119992,119992,6330.0,Scleroderma,NNP,B-SUBJ
119993,119993,,is,VBZ,O
119994,119994,,a,DT,O
119995,119995,,disease,NN,O
119996,119996,,of,IN,O
119997,119997,,the,DT,O
119998,119998,,body,NN,O
119999,119999,,'s,POS,O
120000,120000,,connective,JJ,O
120001,120001,,tissue,NN,O
120002,120002,,that,WDT,O
120003,120003,,causes,VBZ,O
120004,120004,,thickening,VBG,O
120005,120005,,and,CC,O
120006,120006,,hardening,VBG,B-OBJ
120007,120007,,of,IN,O
120008,120008,,the,DT,O
120009,120009,,skin,NN,O
120010,120010,,.,.,O
120011,120011,6331.0,The,DT,O
120012,120012,,studio,NN,O
120013,120013,,picked,VBD,O
120014,120014,,up,RP,O
120015,120015,,the,DT,O
120016,120016,,sci-fi,JJ,O
120017,120017,,action,NN,O
120018,120018,,spec,NN,B-SUBJ
120019,120019,,by,IN,O
120020,120020,,tyro,NN,O
120021,120021,,scribe,NN,B-OBJ
120022,120022,,Chad,NNP,O
120023,120023,,St.,NNP,O
120024,120024,,John,NNP,O
120025,120025,,",",",",O
120026,120026,,and,CC,O
120027,120027,,set,VBD,O
120028,120028,,up,RP,O
120029,120029,,the,DT,O
120030,120030,,project,NN,O
120031,120031,,with,IN,O
120032,120032,,Gianni,NNP,O
120033,120033,,Nunnari,NNP,O
120034,120034,,-LRB-,-LRB-,O
120035,120035,,300,CD,O
120036,120036,,-RRB-,-RRB-,O
120037,120037,,at,IN,O
120038,120038,,his,PRP$,O
120039,120039,,Hollywood,NNP,O
120040,120040,,Gang,NN,O
120041,120041,,shingle,NN,O
120042,120042,,.,.,O
120043,120043,6332.0,You,PRP,O
120044,120044,,are,VBP,O
120045,120045,,on,IN,O
120046,120046,,the,DT,O
120047,120047,,committee,NN,O
120048,120048,,to,TO,O
120049,120049,,select,VB,O
120050,120050,,a,DT,O
120051,120051,,slate,NN,B-SUBJ
120052,120052,,of,IN,O
120053,120053,,officers,NNS,B-OBJ
120054,120054,,for,IN,O
120055,120055,,the,DT,O
120056,120056,,next,JJ,O
120057,120057,,academic,JJ,O
120058,120058,,year,NN,O
120059,120059,,.,.,O
120060,120060,6333.0,The,DT,O
120061,120061,,developmental,JJ,O
120062,120062,,bureaucracy,NN,B-SUBJ
120063,120063,,has,VBZ,O
120064,120064,,come,VBN,O
120065,120065,,into,IN,O
120066,120066,,being,VBG,B-OBJ
120067,120067,,.,.,O
120068,120068,6334.0,The,DT,O
120069,120069,,man,NN,O
120070,120070,,took,VBD,O
120071,120071,,driver,NN,B-SUBJ
120072,120072,,'s,POS,O
120073,120073,,keys,NNS,B-OBJ
120074,120074,,until,IN,O
120075,120075,,the,DT,O
120076,120076,,arrival,NN,O
120077,120077,,of,IN,O
120078,120078,,police,NN,O
120079,120079,,",",",",O
120080,120080,,thus,RB,O
120081,120081,,preventing,VBG,O
120082,120082,,him,PRP,O
120083,120083,,from,IN,O
120084,120084,,leaving,VBG,O
120085,120085,,.,.,O
120086,120086,6335.0,Another,DT,O
120087,120087,,example,NN,O
120088,120088,,is,VBZ,O
120089,120089,,the,DT,O
120090,120090,,hammered,JJ,O
120091,120091,,dulcimer,NN,O
120092,120092,,",",",",O
120093,120093,,where,WRB,O
120094,120094,,the,DT,O
120095,120095,,player,NN,B-SUBJ
120096,120096,,holds,VBZ,O
120097,120097,,the,DT,O
120098,120098,,hammers,NNS,B-OBJ
120099,120099,,.,.,O
120100,120100,6336.0,The,DT,O
120101,120101,,campus,NN,B-SUBJ
120102,120102,,comprises,VBZ,O
120103,120103,,the,DT,O
120104,120104,,most,RBS,O
120105,120105,,noteworthy,JJ,O
120106,120106,,buildings,NNS,B-OBJ
120107,120107,,including,VBG,O
120108,120108,,the,DT,O
120109,120109,,Rector,NNP,O
120110,120110,,Tower,NNP,O
120111,120111,,",",",",O
120112,120112,,the,DT,O
120113,120113,,Central,NNP,O
120114,120114,,Library,NNP,O
120115,120115,,and,CC,O
120116,120116,,the,DT,O
120117,120117,,University,NNP,O
120118,120118,,Olympic,NNP,O
120119,120119,,Stadium,NNP,O
120120,120120,,used,VBD,O
120121,120121,,for,IN,O
120122,120122,,the,DT,O
120123,120123,,1968,CD,O
120124,120124,,Olympic,NNP,O
120125,120125,,Games,NNPS,O
120126,120126,,and,CC,O
120127,120127,,the,DT,O
120128,120128,,1986,CD,O
120129,120129,,soccer,NN,O
120130,120130,,World,NNP,O
120131,120131,,Cup,NNP,O
120132,120132,,.,.,O
120133,120133,6337.0,This,DT,O
120134,120134,,generation,NN,B-SUBJ
120135,120135,,of,IN,O
120136,120136,,unregenerated,JJ,O
120137,120137,,vipers,NNS,B-OBJ
120138,120138,,was,VBD,O
120139,120139,,still,RB,O
120140,120140,,perverse,JJ,O
120141,120141,,",",",",O
120142,120142,,stiff-necked,JJ,O
120143,120143,,",",",",O
120144,120144,,and,CC,O
120145,120145,,hardened,JJ,O
120146,120146,,in,IN,O
120147,120147,,their,PRP$,O
120148,120148,,iniquity,NN,O
120149,120149,,.,.,O
120150,120150,6338.0,In,IN,O
120151,120151,,one,CD,O
120152,120152,,of,IN,O
120153,120153,,the,DT,O
120154,120154,,scenes,NNS,O
120155,120155,,when,WRB,O
120156,120156,,Robert,NNP,O
120157,120157,,and,CC,O
120158,120158,,Francessca,NNP,O
120159,120159,,are,VBP,O
120160,120160,,talking,VBG,O
120161,120161,,in,IN,O
120162,120162,,front,NN,O
120163,120163,,of,IN,O
120164,120164,,his,PRP$,O
120165,120165,,truck,NN,O
120166,120166,,",",",",O
120167,120167,,a,DT,O
120168,120168,,reflection,NN,O
120169,120169,,of,IN,O
120170,120170,,one,CD,O
120171,120171,,of,IN,O
120172,120172,,the,DT,O
120173,120173,,movie,NN,O
120174,120174,,set,VBD,O
120175,120175,,lights,NNS,O
120176,120176,,is,VBZ,O
120177,120177,,seen,VBN,O
120178,120178,,on,IN,O
120179,120179,,the,DT,O
120180,120180,,hood,NN,B-SUBJ
120181,120181,,of,IN,O
120182,120182,,the,DT,O
120183,120183,,truck,NN,B-OBJ
120184,120184,,.,.,O
120185,120185,6339.0,The,DT,O
120186,120186,,cramps,NNS,B-SUBJ
120187,120187,,are,VBP,O
120188,120188,,caused,VBN,O
120189,120189,,by,IN,O
120190,120190,,the,DT,O
120191,120191,,anxiety,NN,B-OBJ
120192,120192,,reaction,NN,I-OBJ
120193,120193,,but,CC,O
120194,120194,,because,IN,O
120195,120195,,the,DT,O
120196,120196,,sufferer,NN,O
120197,120197,,has,VBZ,O
120198,120198,,high,JJ,O
120199,120199,,anxiety,NN,O
120200,120200,,",",",",O
120201,120201,,they,PRP,O
120202,120202,,can,MD,O
120203,120203,,be,VB,O
120204,120204,,interpreted,VBN,O
120205,120205,,in,IN,O
120206,120206,,other,JJ,O
120207,120207,,ways,NNS,O
120208,120208,,;,:,O
120209,120209,,fears,NNS,O
120210,120210,,grow,VBP,O
120211,120211,,and,CC,O
120212,120212,,the,DT,O
120213,120213,,anxiety,NN,O
120214,120214,,worsens,VBZ,O
120215,120215,,.,.,O
120216,120216,6340.0,A,DT,O
120217,120217,,gift,NN,B-SUBJ
120218,120218,,arrived,VBD,O
120219,120219,,from,IN,O
120220,120220,,the,DT,O
120221,120221,,politician,NN,O
120222,120222,,'s,POS,O
120223,120223,,big,JJ,O
120224,120224,,brother,NN,B-OBJ
120225,120225,,.,.,O
120226,120226,6341.0,The,DT,O
120227,120227,,subway,NN,B-SUBJ
120228,120228,,is,VBZ,O
120229,120229,,now,RB,O
120230,120230,,approaching,VBG,O
120231,120231,,the,DT,O
120232,120232,,stop,NN,B-OBJ
120233,120233,,at,IN,O
120234,120234,,City,NNP,O
120235,120235,,Hall,NNP,O
120236,120236,,.,.,O
120237,120237,6342.0,A,DT,O
120238,120238,,less,RBR,O
120239,120239,,well-known,JJ,O
120240,120240,,debate,NN,B-SUBJ
120241,120241,,swirls,VBZ,O
120242,120242,,about,IN,O
120243,120243,,patent,NN,B-OBJ
120244,120244,,and,CC,O
120245,120245,,antitrust,JJ,O
120246,120246,,law,NN,O
120247,120247,,interactions,NNS,O
120248,120248,,.,.,O
120249,120249,6343.0,The,DT,O
120250,120250,,present,JJ,O
120251,120251,,invention,NN,B-SUBJ
120252,120252,,processes,VBZ,O
120253,120253,,a,DT,O
120254,120254,,transaction,NN,O
120255,120255,,using,VBG,O
120256,120256,,a,DT,O
120257,120257,,plurality,NN,O
120258,120258,,of,IN,O
120259,120259,,servers,NNS,B-OBJ
120260,120260,,.,.,O
120261,120261,6344.0,I,PRP,O
120262,120262,,sent,VBD,O
120263,120263,,the,DT,O
120264,120264,,Daily,JJ,O
120265,120265,,family,NN,O
120266,120266,,a,DT,O
120267,120267,,moving,VBG,O
120268,120268,,statement,NN,B-SUBJ
120269,120269,,made,VBN,O
120270,120270,,by,IN,O
120271,120271,,the,DT,O
120272,120272,,mother,NN,B-OBJ
120273,120273,,of,IN,O
120274,120274,,Michael,NNP,O
120275,120275,,Kelly,NNP,O
120276,120276,,.,.,O
120277,120277,6345.0,The,DT,O
120278,120278,,Dissemination,NNP,O
120279,120279,,grants,NNS,B-SUBJ
120280,120280,,have,VBP,O
120281,120281,,been,VBN,O
120282,120282,,awarded,VBN,O
120283,120283,,to,TO,O
120284,120284,,three,CD,O
120285,120285,,Idaho,NNP,O
120286,120286,,public,JJ,O
120287,120287,,charter,NN,O
120288,120288,,schools,NNS,B-OBJ
120289,120289,,this,DT,O
120290,120290,,year,NN,O
120291,120291,,.,.,O
120292,120292,6346.0,The,DT,O
120293,120293,,photograph,NN,B-SUBJ
120294,120294,,was,VBD,O
120295,120295,,from,IN,O
120296,120296,,the,DT,O
120297,120297,,scene,NN,B-OBJ
120298,120298,,of,IN,O
120299,120299,,the,DT,O
120300,120300,,play,NN,O
120301,120301,,'s,POS,O
120302,120302,,climax,NN,O
120303,120303,,",",",",O
120304,120304,,where,WRB,O
120305,120305,,the,DT,O
120306,120306,,character,NN,O
120307,120307,,formerly,RB,O
120308,120308,,known,VBN,O
120309,120309,,as,IN,O
120310,120310,,Shylock,NNP,O
120311,120311,,threatens,VBZ,O
120312,120312,,Antonio,NNP,O
120313,120313,,with,IN,O
120314,120314,,a,DT,O
120315,120315,,knife,NN,O
120316,120316,,while,IN,O
120317,120317,,demanding,VBG,O
120318,120318,,his,PRP$,O
120319,120319,,``,``,O
120320,120320,,pound,NN,O
120321,120321,,of,IN,O
120322,120322,,coins,NNS,O
120323,120323,,'','',O
120324,120324,,.,.,O
120325,120325,6347.0,All,DT,O
120326,120326,,18,CD,O
120327,120327,,of,IN,O
120328,120328,,the,DT,O
120329,120329,,men,NNS,B-SUBJ
120330,120330,,assist,VB,O
120331,120331,,that,DT,O
120332,120332,,season,NN,B-OBJ
120333,120333,,.,.,O
120334,120334,6348.0,Prairie,NNP,O
120335,120335,,Dog,NNP,O
120336,120336,,is,VBZ,O
120337,120337,,a,DT,O
120338,120338,,free,JJ,O
120339,120339,,newspaper,NN,B-SUBJ
120340,120340,,produced,VBN,O
120341,120341,,by,IN,O
120342,120342,,a,DT,O
120343,120343,,Saskatchewan,NNP,O
120344,120344,,worker,NN,O
120345,120345,,co-operative,NN,B-OBJ
120346,120346,,.,.,O
120347,120347,6349.0,Helicobacter,NNP,O
120348,120348,,pylori,NNS,O
120349,120349,,was,VBD,O
120350,120350,,released,VBN,O
120351,120351,,cysteamine,JJ,B-SUBJ
120352,120352,,into,IN,O
120353,120353,,the,DT,O
120354,120354,,gastric,JJ,B-OBJ
120355,120355,,juice,NN,I-OBJ
120356,120356,,.,.,O
120357,120357,6350.0,Their,PRP$,O
120358,120358,,productions,NNS,B-SUBJ
120359,120359,,have,VBP,O
120360,120360,,been,VBN,O
120361,120361,,presented,VBN,O
120362,120362,,at,IN,O
120363,120363,,drama,NN,O
120364,120364,,festivals,NNS,B-OBJ
120365,120365,,across,IN,O
120366,120366,,the,DT,O
120367,120367,,country,NN,O
120368,120368,,.,.,O
120369,120369,6351.0,I,PRP,O
120370,120370,,am,VBP,O
120371,120371,,putting,VBG,O
120372,120372,,the,DT,O
120373,120373,,results,NNS,B-SUBJ
120374,120374,,into,IN,O
120375,120375,,a,DT,O
120376,120376,,MySQL,NNP,O
120377,120377,,database,NN,B-OBJ
120378,120378,,.,.,O
120379,120379,6352.0,The,DT,O
120380,120380,,website,NN,B-SUBJ
120381,120381,,is,VBZ,O
120382,120382,,concerned,VBN,O
120383,120383,,with,IN,O
120384,120384,,the,DT,O
120385,120385,,dissemination,NN,B-OBJ
120386,120386,,and,CC,O
120387,120387,,exchange,NN,O
120388,120388,,of,IN,O
120389,120389,,information,NN,O
120390,120390,,about,IN,O
120391,120391,,the,DT,O
120392,120392,,EnCoRe,NNP,O
120393,120393,,project,NN,O
120394,120394,,.,.,O
120395,120395,6353.0,The,DT,O
120396,120396,,chicken,NN,O
120397,120397,,in,IN,O
120398,120398,,a,DT,O
120399,120399,,bag,NN,O
120400,120400,,on,IN,O
120401,120401,,the,DT,O
120402,120402,,floor,NN,B-SUBJ
120403,120403,,of,IN,O
120404,120404,,the,DT,O
120405,120405,,bus,NN,B-OBJ
120406,120406,,does,VBZ,O
120407,120407,,n't,RB,O
120408,120408,,seem,VB,O
120409,120409,,to,TO,O
120410,120410,,appreciate,VB,O
120411,120411,,the,DT,O
120412,120412,,driver,NN,O
120413,120413,,'s,POS,O
120414,120414,,hard,JJ,O
120415,120415,,breaking,NN,O
120416,120416,,.,.,O
120417,120417,6354.0,Germany,NNP,O
120418,120418,,produced,VBD,O
120419,120419,,many,JJ,O
120420,120420,,of,IN,O
120421,120421,,the,DT,O
120422,120422,,bottle,NN,O
120423,120423,,stopper,NN,O
120424,120424,,marbles,NNS,B-SUBJ
120425,120425,,made,VBN,O
120426,120426,,by,IN,O
120427,120427,,this,DT,O
120428,120428,,method,NN,B-OBJ
120429,120429,,.,.,O
120430,120430,6355.0,Some,DT,O
120431,120431,,of,IN,O
120432,120432,,the,DT,O
120433,120433,,movies,NNS,B-SUBJ
120434,120434,,got,VBD,O
120435,120435,,kicked,VBN,O
120436,120436,,out,RP,O
120437,120437,,from,IN,O
120438,120438,,the,DT,O
120439,120439,,most,JJS,O
120440,120440,,recent,JJ,O
120441,120441,,list,NN,B-OBJ
120442,120442,,.,.,O
120443,120443,6356.0,A,DT,O
120444,120444,,fuel,NN,B-SUBJ
120445,120445,,leak,NN,I-SUBJ
120446,120446,,in,IN,O
120447,120447,,one,CD,O
120448,120448,,of,IN,O
120449,120449,,the,DT,O
120450,120450,,C-17s,NN,O
120451,120451,,caused,VBD,O
120452,120452,,a,DT,O
120453,120453,,delay,NN,B-OBJ
120454,120454,,on,IN,O
120455,120455,,the,DT,O
120456,120456,,morning,NN,O
120457,120457,,of,IN,O
120458,120458,,Nov.,NNP,O
120459,120459,,7,CD,O
120460,120460,,as,IN,O
120461,120461,,the,DT,O
120462,120462,,crew,NN,O
120463,120463,,was,VBD,O
120464,120464,,preparing,VBG,O
120465,120465,,for,IN,O
120466,120466,,departure,NN,O
120467,120467,,for,IN,O
120468,120468,,Cairo,NNP,O
120469,120469,,",",",",O
120470,120470,,Egypt,NNP,O
120471,120471,,.,.,O
120472,120472,6357.0,Pinworm,NNP,B-SUBJ
120473,120473,,infestation,NNP,B-OBJ
120474,120474,,is,VBZ,O
120475,120475,,very,RB,O
120476,120476,,rarely,RB,O
120477,120477,,fatal,JJ,O
120478,120478,,;,:,O
120479,120479,,death,NN,O
120480,120480,,and,CC,O
120481,120481,,morbidity,NN,O
120482,120482,,are,VBP,O
120483,120483,,from,IN,O
120484,120484,,secondary,JJ,O
120485,120485,,infection,NN,O
120486,120486,,.,.,O
120487,120487,6358.0,The,DT,O
120488,120488,,money,NN,B-SUBJ
120489,120489,,was,VBD,O
120490,120490,,invested,VBN,O
120491,120491,,into,IN,O
120492,120492,,stocks,NNS,B-OBJ
120493,120493,,.,.,O
120494,120494,6359.0,Toxins,NNS,B-SUBJ
120495,120495,,are,VBP,O
120496,120496,,drained,VBN,O
120497,120497,,into,IN,O
120498,120498,,the,DT,O
120499,120499,,sea,NN,B-OBJ
120500,120500,,.,.,O
120501,120501,6360.0,The,DT,O
120502,120502,,painter,NN,B-SUBJ
120503,120503,,'s,VBZ,O
120504,120504,,strange,JJ,O
120505,120505,,",",",",O
120506,120506,,anguished,JJ,O
120507,120507,,figures,NNS,B-OBJ
120508,120508,,have,VBP,O
120509,120509,,enthralled,VBN,O
120510,120510,,artists,NNS,O
120511,120511,,and,CC,O
120512,120512,,bewildered,NN,O
120513,120513,,viewers,NNS,O
120514,120514,,for,IN,O
120515,120515,,centuries,NNS,O
120516,120516,,.,.,O
120517,120517,6361.0,So,IN,O
120518,120518,,if,IN,O
120519,120519,,you,PRP,O
120520,120520,,see,VBP,O
120521,120521,,a,DT,O
120522,120522,,solitary,JJ,O
120523,120523,,Dutch,JJ,O
120524,120524,,cyclist,NN,O
120525,120525,,stopping,VBG,O
120526,120526,,at,IN,O
120527,120527,,a,DT,O
120528,120528,,red,JJ,O
120529,120529,,light,NN,O
120530,120530,,while,IN,O
120531,120531,,the,DT,O
120532,120532,,others,NNS,O
120533,120533,,gallop,VB,O
120534,120534,,on,RP,O
120535,120535,,like,IN,O
120536,120536,,a,DT,O
120537,120537,,sneak,NN,B-SUBJ
120538,120538,,of,IN,O
120539,120539,,famished,JJ,O
120540,120540,,weasels,NNS,B-OBJ
120541,120541,,",",",",O
120542,120542,,it,PRP,O
120543,120543,,'s,VBZ,O
120544,120544,,probably,RB,O
120545,120545,,me,PRP,O
120546,120546,,.,.,O
120547,120547,6362.0,The,DT,O
120548,120548,,lava,NN,B-SUBJ
120549,120549,,has,VBZ,O
120550,120550,,been,VBN,O
120551,120551,,blown,VBN,O
120552,120552,,into,IN,O
120553,120553,,great,JJ,O
120554,120554,,bubbles,NNS,B-OBJ
120555,120555,,.,.,O
120556,120556,6363.0,Some,DT,O
120557,120557,,accounts,NNS,O
120558,120558,,detail,NN,O
120559,120559,,the,DT,O
120560,120560,,routine,JJ,O
120561,120561,,and,CC,O
120562,120562,,perfunctory,JJ,O
120563,120563,,nature,NN,O
120564,120564,,of,IN,O
120565,120565,,arrest,NN,O
120566,120566,,and,CC,O
120567,120567,,proceedings,NNS,O
120568,120568,,against,IN,O
120569,120569,,the,DT,O
120570,120570,,riffraff,NN,B-SUBJ
120571,120571,,of,IN,O
120572,120572,,the,DT,O
120573,120573,,``,``,O
120574,120574,,criminal,JJ,O
120575,120575,,classes,NNS,B-OBJ
120576,120576,,'','',O
120577,120577,,-LRB-,-LRB-,O
120578,120578,,Friedman,NNP,O
120579,120579,,and,CC,O
120580,120580,,Percival,NNP,O
120581,120581,,-RRB-,-RRB-,O
